Tanggal,Tweets,ID,Screen Name,Banyak Retweet,Source,Retweet Status,Hashtags
2021-05-19 00:28:13,b'RT @1Obefiend: \xe2\x80\x9cKalau betul orang Israel benci serangan Gaza kenapa mereka tak demo bantah?\xe2\x80\x9d\n\nBro kita dekat Malaysia benci pembalakan dan\xe2\x80\xa6',1394812099231043587,f4mu,129,Fenix 2,1,[]
2021-05-19 00:26:20,b'RT @1Obefiend: \xe2\x80\x9cKalau betul orang Israel benci serangan Gaza kenapa mereka tak demo bantah?\xe2\x80\x9d\n\nBro kita dekat Malaysia benci pembalakan dan\xe2\x80\xa6',1394811625622757382,muhsin_rp,129,Twitter for Android,1,[]
2021-05-19 00:23:09,b'RT @1Obefiend: \xe2\x80\x9cKalau betul orang Israel benci serangan Gaza kenapa mereka tak demo bantah?\xe2\x80\x9d\n\nBro kita dekat Malaysia benci pembalakan dan\xe2\x80\xa6',1394810823910952964,theclockwork23,129,Twitter for iPhone,1,[]
2021-05-19 00:21:13,b'RT @1Obefiend: \xe2\x80\x9cKalau betul orang Israel benci serangan Gaza kenapa mereka tak demo bantah?\xe2\x80\x9d\n\nBro kita dekat Malaysia benci pembalakan dan\xe2\x80\xa6',1394810336482533376,pppaly,129,Twitter for Android,1,[]
2021-05-19 00:21:05,b'RT @1Obefiend: \xe2\x80\x9cKalau betul orang Israel benci serangan Gaza kenapa mereka tak demo bantah?\xe2\x80\x9d\n\nBro kita dekat Malaysia benci pembalakan dan\xe2\x80\xa6',1394810302932287488,jatropos,129,Twitter Web App,1,[]
2021-05-19 00:14:42,b'RT @1Obefiend: \xe2\x80\x9cKalau betul orang Israel benci serangan Gaza kenapa mereka tak demo bantah?\xe2\x80\x9d\n\nBro kita dekat Malaysia benci pembalakan dan\xe2\x80\xa6',1394808696388022273,Boeing747S8,129,Twitter for Android,1,[]
2021-05-19 00:14:02,b'RT @1Obefiend: \xe2\x80\x9cKalau betul orang Israel benci serangan Gaza kenapa mereka tak demo bantah?\xe2\x80\x9d\n\nBro kita dekat Malaysia benci pembalakan dan\xe2\x80\xa6',1394808528242495488,Sssarahtahir,129,Twitter for Android,1,[]
2021-05-19 00:12:06,b'RT @1Obefiend: \xe2\x80\x9cKalau betul orang Israel benci serangan Gaza kenapa mereka tak demo bantah?\xe2\x80\x9d\n\nBro kita dekat Malaysia benci pembalakan dan\xe2\x80\xa6',1394808041694892032,Sashimee2,129,Twitter for Android,1,[]
2021-05-19 00:11:30,b'RT @1Obefiend: \xe2\x80\x9cKalau betul orang Israel benci serangan Gaza kenapa mereka tak demo bantah?\xe2\x80\x9d\n\nBro kita dekat Malaysia benci pembalakan dan\xe2\x80\xa6',1394807892134424576,HibiscusVanilla,129,Twitter for Android,1,[]
2021-05-19 00:08:15,b'RT @1Obefiend: \xe2\x80\x9cKalau betul orang Israel benci serangan Gaza kenapa mereka tak demo bantah?\xe2\x80\x9d\n\nBro kita dekat Malaysia benci pembalakan dan\xe2\x80\xa6',1394807073909612545,adibah_kasim,129,Twitter for Android,1,[]
2021-05-19 00:07:33,b'RT @1Obefiend: \xe2\x80\x9cKalau betul orang Israel benci serangan Gaza kenapa mereka tak demo bantah?\xe2\x80\x9d\n\nBro kita dekat Malaysia benci pembalakan dan\xe2\x80\xa6',1394806898784755712,fariiiznajwan,129,Twitter for Android,1,[]
2021-05-19 00:07:14,b'RT @1Obefiend: \xe2\x80\x9cKalau betul orang Israel benci serangan Gaza kenapa mereka tak demo bantah?\xe2\x80\x9d\n\nBro kita dekat Malaysia benci pembalakan dan\xe2\x80\xa6',1394806818665222145,tmakalpha,129,Twitter Web App,1,[]
2021-05-19 00:05:10,b'RT @1Obefiend: \xe2\x80\x9cKalau betul orang Israel benci serangan Gaza kenapa mereka tak demo bantah?\xe2\x80\x9d\n\nBro kita dekat Malaysia benci pembalakan dan\xe2\x80\xa6',1394806297082556418,adam_is_malik,129,Twitter for iPhone,1,[]
2021-05-19 00:05:08,b'RT @1Obefiend: \xe2\x80\x9cKalau betul orang Israel benci serangan Gaza kenapa mereka tak demo bantah?\xe2\x80\x9d\n\nBro kita dekat Malaysia benci pembalakan dan\xe2\x80\xa6',1394806291407667201,alip_val,129,Twitter for iPhone,1,[]
2021-05-19 00:03:43,b'\xe2\x80\x9cKalau betul orang Israel benci serangan Gaza kenapa mereka tak demo bantah?\xe2\x80\x9d\n\nBro kita dekat Malaysia benci pembal\xe2\x80\xa6 https://t.co/NhHscIHAof',1394805933352439810,1Obefiend,129,Twitter for iPhone,0,[]
2021-05-18 16:54:20,b'RT @daniellsinaga: Pembalakan hutan memang harus segera dihentikan.\nSeorang Pendeta Pimpin Warga Hentikan Truk PT TPL di Toba https://t.co/\xe2\x80\xa6',1394697874001207298,silverbangun,1,Twitter for Android,1,[]
2021-05-18 16:11:49,b'Pembalakan hutan memang harus segera dihentikan.\nSeorang Pendeta Pimpin Warga Hentikan Truk PT TPL di Toba\xe2\x80\xa6 https://t.co/u3vx5XIo6L',1394687175648632834,daniellsinaga,1,Twitter Web App,0,[]
2021-05-18 10:44:56,b'RT @AnasFaizal2: @chuckysemiwaras Aku tetap salahkan kelantan. Haiwan yang cari penempatan baru di negeri orang hasil pembalakan kerajaan n\xe2\x80\xa6',1394604913246629888,chuckysemiwaras,1,Twitter for iPhone,1,[]
2021-05-18 10:43:03,b'@chuckysemiwaras Aku tetap salahkan kelantan. Haiwan yang cari penempatan baru di negeri orang hasil pembalakan ker\xe2\x80\xa6 https://t.co/prXesAhRhg',1394604439059632134,AnasFaizal2,1,Twitter for Android,0,[]
2021-05-17 05:29:06,"b'RT @tweetofaria: @hmmaja12 @txtdrpemerintah Kurang tepat mas/mba, bencana yang sifatnya takdir itu yang di luar kemampuan manusia, kaya gem\xe2\x80\xa6'",1394163044238839812,Kanayalintang6,1,Twitter for Android,1,[]
2021-05-16 09:26:03,b'Pembalakan hutan yang masif berujung bencana',1393860284129824769,zumri_arza,0,Twitter for Android,0,[]
2021-05-16 09:13:19,"b'RT @xxxibdxuser: @nishiisme @amyzulhel X leh , tu kena sambung generasi pembalakan hutan simpan untuk 20 tahun akan datang , tu hutan bapak\xe2\x80\xa6'",1393857081464131584,WhyAsriy,16,Twitter for Android,1,[]
2021-05-16 08:40:40,"b'RT @xxxibdxuser: @nishiisme @amyzulhel X leh , tu kena sambung generasi pembalakan hutan simpan untuk 20 tahun akan datang , tu hutan bapak\xe2\x80\xa6'",1393848863673360387,perempuannugget,16,Twitter for Android,1,[]
2021-05-16 06:22:48,"b'RT @ApehSkywalker: @Zaid_Zhofri @yours_heidi @zariimari Memang tak solution bang, tp kita ada langkah utk climate resilience. Mmg Kita tak\xe2\x80\xa6'",1393814171620319232,baabaaer,10,Twitter Web App,1,[]
2021-05-16 05:24:54,"b'RT @ApehSkywalker: @Zaid_Zhofri @yours_heidi @zariimari Memang tak solution bang, tp kita ada langkah utk climate resilience. Mmg Kita tak\xe2\x80\xa6'",1393799597504425990,EHNathasia,10,Twitter for iPhone,1,[]
2021-05-16 05:21:14,"b'RT @ApehSkywalker: @Zaid_Zhofri @yours_heidi @zariimari Memang tak solution bang, tp kita ada langkah utk climate resilience. Mmg Kita tak\xe2\x80\xa6'",1393798674342244352,amirulhaziqqq,10,Twitter for Android,1,[]
2021-05-16 05:05:56,"b'RT @ApehSkywalker: @Zaid_Zhofri @yours_heidi @zariimari Memang tak solution bang, tp kita ada langkah utk climate resilience. Mmg Kita tak\xe2\x80\xa6'",1393794824340328448,A4asherin,10,Twitter for Android,1,[]
2021-05-16 04:46:09,"b'@Zaid_Zhofri @yours_heidi @zariimari Memang tak solution bang, tp kita ada langkah utk climate resilience. Mmg Kita\xe2\x80\xa6 https://t.co/FRatdWbAGk'",1393789847689592832,ApehSkywalker,10,Twitter for iPhone,0,[]
2021-05-15 15:21:20,b'@ranggazainalm Pembalakan hutan Teyvat demi teko tersayang',1393587306385137666,itsdioandn,0,Twitter for Android,0,[]
2021-05-15 14:41:58,"b'RT @xxxibdxuser: @nishiisme @amyzulhel X leh , tu kena sambung generasi pembalakan hutan simpan untuk 20 tahun akan datang , tu hutan bapak\xe2\x80\xa6'",1393577402693931010,nis_sakura,16,Twitter for Android,1,[]
2021-05-15 14:22:05,"b'RT @xxxibdxuser: @nishiisme @amyzulhel X leh , tu kena sambung generasi pembalakan hutan simpan untuk 20 tahun akan datang , tu hutan bapak\xe2\x80\xa6'",1393572398675283968,Ohsaissy,16,Twitter for Android,1,[]
2021-05-15 13:49:38,"b'RT @xxxibdxuser: @nishiisme @amyzulhel X leh , tu kena sambung generasi pembalakan hutan simpan untuk 20 tahun akan datang , tu hutan bapak\xe2\x80\xa6'",1393564229966258176,NazrinTJFC,16,Twitter for Android,1,[]
2021-05-15 10:58:00,"b'RT @xxxibdxuser: @nishiisme @amyzulhel X leh , tu kena sambung generasi pembalakan hutan simpan untuk 20 tahun akan datang , tu hutan bapak\xe2\x80\xa6'",1393521036339998722,evaloev,16,Twitter for iPhone,1,[]
2021-05-15 10:10:34,b'Patroli Sinergi TNI Polri di Kecamatan Bulu Antisipasi Illegal Logging (Pembalakan Liar Pohon) diwilayah hutan lind\xe2\x80\xa6 https://t.co/ibiSDnYS6z',1393509099824816134,PolisiSukoharjo,0,Twitter for Android,0,[]
2021-05-15 08:52:54,"b'RT @xxxibdxuser: @nishiisme @amyzulhel X leh , tu kena sambung generasi pembalakan hutan simpan untuk 20 tahun akan datang , tu hutan bapak\xe2\x80\xa6'",1393489553684537350,maisarafiya,16,Twitter for Android,1,[]
2021-05-15 08:23:02,"b'RT @xxxibdxuser: @nishiisme @amyzulhel X leh , tu kena sambung generasi pembalakan hutan simpan untuk 20 tahun akan datang , tu hutan bapak\xe2\x80\xa6'",1393482038078894081,md_denne,16,Twitter for iPhone,1,[]
2021-05-15 07:48:42,"b'RT @xxxibdxuser: @nishiisme @amyzulhel X leh , tu kena sambung generasi pembalakan hutan simpan untuk 20 tahun akan datang , tu hutan bapak\xe2\x80\xa6'",1393473399779827716,aylseyo,16,Twitter for iPhone,1,[]
2021-05-15 07:43:05,"b'RT @xxxibdxuser: @nishiisme @amyzulhel X leh , tu kena sambung generasi pembalakan hutan simpan untuk 20 tahun akan datang , tu hutan bapak\xe2\x80\xa6'",1393471983912775684,SyaafiqHilmi,16,Twitter for iPhone,1,[]
2021-05-15 07:18:04,"b'RT @xxxibdxuser: @nishiisme @amyzulhel X leh , tu kena sambung generasi pembalakan hutan simpan untuk 20 tahun akan datang , tu hutan bapak\xe2\x80\xa6'",1393465690338643970,atikahali_,16,Twitter for iPhone,1,[]
2021-05-15 06:43:35,"b'Tomcat (Rove Beetles, Aleochara bilineata), adalah spesies alami hutan bakau, yang sedang jadi kambinghitam pembala\xe2\x80\xa6 https://t.co/GLaJw9FjjR'",1393457013896540163,BeKa55181234,0,Twitter Web App,0,[]
2021-05-15 05:20:52,"b'RT @xxxibdxuser: @nishiisme @amyzulhel X leh , tu kena sambung generasi pembalakan hutan simpan untuk 20 tahun akan datang , tu hutan bapak\xe2\x80\xa6'",1393436197028962305,sinaesor,16,Twitter for iPhone,1,[]
2021-05-15 04:47:51,"b'RT @xxxibdxuser: @nishiisme @amyzulhel X leh , tu kena sambung generasi pembalakan hutan simpan untuk 20 tahun akan datang , tu hutan bapak\xe2\x80\xa6'",1393427885466165254,wansyakir59,16,Twitter for iPhone,1,[]
2021-05-15 04:44:48,"b'RT @xxxibdxuser: @nishiisme @amyzulhel X leh , tu kena sambung generasi pembalakan hutan simpan untuk 20 tahun akan datang , tu hutan bapak\xe2\x80\xa6'",1393427117593874434,nasibujangz,16,Twitter for Android,1,[]
2021-05-15 03:21:47,"b'@nishiisme @amyzulhel X leh , tu kena sambung generasi pembalakan hutan simpan untuk 20 tahun akan datang , tu hutan bapak dia'",1393406228705857536,xxxibdxuser,16,Twitter for Android,0,[]
2021-05-15 02:30:00,b'RT @ibjela: Antara benda yg kelakar pasal orang yg criticize aktiviti pembalakan adalah kondo mereka duduk pun dulu hutan.\n\nLaptop/handphon\xe2\x80\xa6',1393393197053747203,irulree,32,Twitter for Android,1,[]
2021-05-14 21:08:15,b'RT @ibjela: Antara benda yg kelakar pasal orang yg criticize aktiviti pembalakan adalah kondo mereka duduk pun dulu hutan.\n\nLaptop/handphon\xe2\x80\xa6',1393312225142591490,AimanHaziq_01,32,Twitter for iPhone,1,[]
2021-05-14 18:40:34,b'RT @ibjela: Antara benda yg kelakar pasal orang yg criticize aktiviti pembalakan adalah kondo mereka duduk pun dulu hutan.\n\nLaptop/handphon\xe2\x80\xa6',1393275059590942726,fahmi_abicik,32,Twitter for Android,1,[]
2021-05-14 18:13:38,b'RT @ibjela: Antara benda yg kelakar pasal orang yg criticize aktiviti pembalakan adalah kondo mereka duduk pun dulu hutan.\n\nLaptop/handphon\xe2\x80\xa6',1393268278944931841,taufeeq__,32,Twitter for iPhone,1,[]
2021-05-14 17:12:56,b'RT @ibjela: Antara benda yg kelakar pasal orang yg criticize aktiviti pembalakan adalah kondo mereka duduk pun dulu hutan.\n\nLaptop/handphon\xe2\x80\xa6',1393253003910541312,ikmmal_,32,Twitter for Android,1,[]
2021-05-14 17:12:04,b'RT @ibjela: Antara benda yg kelakar pasal orang yg criticize aktiviti pembalakan adalah kondo mereka duduk pun dulu hutan.\n\nLaptop/handphon\xe2\x80\xa6',1393252787031404546,JazlieDawani,32,Twitter for iPhone,1,[]
2021-05-14 16:45:28,b'RT @ibjela: Antara benda yg kelakar pasal orang yg criticize aktiviti pembalakan adalah kondo mereka duduk pun dulu hutan.\n\nLaptop/handphon\xe2\x80\xa6',1393246091949207557,fahimazzam,32,Twitter for Android,1,[]
2021-05-14 16:00:16,b'RT @ibjela: Antara benda yg kelakar pasal orang yg criticize aktiviti pembalakan adalah kondo mereka duduk pun dulu hutan.\n\nLaptop/handphon\xe2\x80\xa6',1393234720092082177,wjzlina,32,Twitter for Android,1,[]
2021-05-14 15:22:38,b'RT @ibjela: Antara benda yg kelakar pasal orang yg criticize aktiviti pembalakan adalah kondo mereka duduk pun dulu hutan.\n\nLaptop/handphon\xe2\x80\xa6',1393225245314539522,AINULsyafiq11,32,Twitter for Android,1,[]
2021-05-14 14:44:03,b'RT @ibjela: Antara benda yg kelakar pasal orang yg criticize aktiviti pembalakan adalah kondo mereka duduk pun dulu hutan.\n\nLaptop/handphon\xe2\x80\xa6',1393215539049156611,MukaKelat,32,Twitter for Android,1,[]
2021-05-14 13:18:20,b'RT @ibjela: Antara benda yg kelakar pasal orang yg criticize aktiviti pembalakan adalah kondo mereka duduk pun dulu hutan.\n\nLaptop/handphon\xe2\x80\xa6',1393193967030730757,kucaisenpai,32,Twitter for iPhone,1,[]
2021-05-14 13:11:21,b'RT @ibjela: Antara benda yg kelakar pasal orang yg criticize aktiviti pembalakan adalah kondo mereka duduk pun dulu hutan.\n\nLaptop/handphon\xe2\x80\xa6',1393192207755091969,adib_zzz,32,Twitter for Android,1,[]
2021-05-14 12:24:38,b'RT @ibjela: Antara benda yg kelakar pasal orang yg criticize aktiviti pembalakan adalah kondo mereka duduk pun dulu hutan.\n\nLaptop/handphon\xe2\x80\xa6',1393180450282041347,mirolaiman,32,Twitter for Android,1,[]
2021-05-14 12:20:18,b'RT @ibjela: Antara benda yg kelakar pasal orang yg criticize aktiviti pembalakan adalah kondo mereka duduk pun dulu hutan.\n\nLaptop/handphon\xe2\x80\xa6',1393179362413797392,zainulhazziq,32,Twitter for Android,1,[]
2021-05-14 12:18:32,b'RT @ibjela: Antara benda yg kelakar pasal orang yg criticize aktiviti pembalakan adalah kondo mereka duduk pun dulu hutan.\n\nLaptop/handphon\xe2\x80\xa6',1393178917356261383,sfwnnn_,32,Twitter for Android,1,[]
2021-05-14 12:17:48,b'RT @ibjela: Antara benda yg kelakar pasal orang yg criticize aktiviti pembalakan adalah kondo mereka duduk pun dulu hutan.\n\nLaptop/handphon\xe2\x80\xa6',1393178731032707076,nightskymir,32,Twitter Web App,1,[]
2021-05-14 12:08:07,b'@mazzini_gsp @voidotid Daerah Sibaganding memang langganan banjir dan erosi Bang..bahkan Jalan Lintas Sumatera via\xe2\x80\xa6 https://t.co/bVolJAbVoD',1393176296402743296,JosuaNapitupul6,0,Twitter for iPhone,0,[]
2021-05-14 12:03:25,b'RT @ibjela: Antara benda yg kelakar pasal orang yg criticize aktiviti pembalakan adalah kondo mereka duduk pun dulu hutan.\n\nLaptop/handphon\xe2\x80\xa6',1393175111268671490,hzzim,32,Twitter for Android,1,[]
2021-05-14 12:03:20,b'RT @ibjela: Antara benda yg kelakar pasal orang yg criticize aktiviti pembalakan adalah kondo mereka duduk pun dulu hutan.\n\nLaptop/handphon\xe2\x80\xa6',1393175093199589379,mueezzainal,32,Twitter for iPhone,1,[]
2021-05-14 11:52:19,b'RT @ibjela: Antara benda yg kelakar pasal orang yg criticize aktiviti pembalakan adalah kondo mereka duduk pun dulu hutan.\n\nLaptop/handphon\xe2\x80\xa6',1393172319678341124,ZhafGunners,32,Twitter for Android,1,[]
2021-05-14 11:51:18,b'RT @ibjela: Antara benda yg kelakar pasal orang yg criticize aktiviti pembalakan adalah kondo mereka duduk pun dulu hutan.\n\nLaptop/handphon\xe2\x80\xa6',1393172062156431360,faezmir,32,Twitter for Android,1,[]
2021-05-14 11:50:55,b'RT @ibjela: Antara benda yg kelakar pasal orang yg criticize aktiviti pembalakan adalah kondo mereka duduk pun dulu hutan.\n\nLaptop/handphon\xe2\x80\xa6',1393171966278832128,NaqeebHA,32,Twitter for Android,1,[]
2021-05-14 11:47:15,b'RT @ibjela: Antara benda yg kelakar pasal orang yg criticize aktiviti pembalakan adalah kondo mereka duduk pun dulu hutan.\n\nLaptop/handphon\xe2\x80\xa6',1393171045062828033,ia_atfh,32,Twitter for Android,1,[]
2021-05-14 11:46:13,b'Antara benda yg kelakar pasal orang yg criticize aktiviti pembalakan adalah kondo mereka duduk pun dulu hutan.\n\nLap\xe2\x80\xa6 https://t.co/9Dd5Pja32M',1393170785364189185,ibjela,32,Twitter for Android,0,[]
2021-05-14 07:22:30,"b'inilah dia bila malas nak pakai otak cari cara untuk menjana ekonomi. nak senang, taknak fikir consequences. Habis\xe2\x80\xa6 https://t.co/M5Q7WnEvbE'",1393104417763647489,graphickitty,0,Twitter for iPhone,0,[]
2021-05-14 05:36:55,b'2 zon di Pahang orang asli diberi tanah sangat luas. Segala aktiviti pembalakan hutan orang takkan bising kalau ora\xe2\x80\xa6 https://t.co/afmi3dCHah',1393077846235508736,kmrzdnny,0,Twitter for Android,0,[]
2021-05-14 03:50:30,b'@Michellelanious @Boeing747S8 They hv been doing this to Orang Asal community for too long alr. Belum cerita lagi i\xe2\x80\xa6 https://t.co/hBGkSjPipH',1393051064241295366,elliexa79,1,Twitter for iPhone,0,[]
